mint,created_at,creator_address,price_highest,market_cap_highest,rug_probability,risk_level,rug_indicator,super_cluster_id,cluster_network_count,cluster_creator_count,cluster_risk_level
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00137,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00240,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00243,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00286,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00297,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00319,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00332,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00395,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00398,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00402,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00440,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00443,1,4,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00444,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00445,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00477,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00575,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00578,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00590,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00614,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00643,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00742,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00780,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00790,1,3,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00848,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00871,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00925,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00930,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00951,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00983,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_00986,1,2,LOW
BHE2EggxupoCEiDxdXt67DAtYJ3CsHtjac6EiY8ipump,2026-02-16T08:58:15Z,gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,3.2404314579e-08,32.40,,,,net_01077,1,2,LOW
8AarZ45LcxwdEnoADTtcCpM9KN58Nir2T69tAWL3pump,2026-02-16T08:53:04Z,7ZXscSuAtWsTetqUTMWs475zKYheYN45PCTGXhxjJjWo,,,,,,NONE,0,0,NONE
2K6Gws8MpTBXg5SUoq5eHbxZtG4jQEZgekBJYZ2Qpump,2026-02-16T08:32:35Z,8LrLUczV6gu1BzQiNmiGUBxcTeU1AycgL76bDssThCU7,1.5240737555e-07,152.41,,,,NONE,0,0,NONE
GQ1mxLDsMF6oJ8znBfLz5abSdyCd7epwauYh4sjSpump,2026-02-16T08:24:53Z,4x8L843uLk4LwUE2PbSBbqG7e7kCpv9nN8q16gxDHnuX,2.1672937393e-09,2.17,,,,net_00021,44,7,MEDIUM
6ntVRHQKVsvizpHAwVhwrkvW8pgSUmFyZ4gAVwh6pump,2026-02-16T08:21:32Z,3RkDGFWnVqX2fUccqY7N3x8tZpmTt5iSWSxcp2xfqYf8,3.6838460892e-09,3.68,,,,net_00124,14,36,HIGH
FRNhKLFtxXtsgoghjcGS7pQfyoZ7M87LerKgXu1rpump,2026-02-16T08:16:41Z,gvQqfp8LpZQBQogWAwq79WzkASQgc22bk2jX9616Pcx,1.0538631347e-07,105.39,,,,NONE,0,0,NONE
FoLXEuvxFz67UYzruab4AGMZasFthWbTNv3eHRrppump,2026-02-16T07:57:46Z,FrrRcVfMPs1JzSiXCHoz1tHd61TBFHv8RqrLp4WLz2vN,6.7606631139e-10,0.68,,,,NONE,0,0,NONE
6tL6N5hb68yY626vH3uzTwvT5ZsEfejUALDFC1UTpump,2026-02-16T07:55:43Z,DoJBbvvUSrzkkDyfHmJMQABxf6trjNmk2TnazdpRqJ8G,1.3806792632e-07,138.07,,,,NONE,0,0,NONE
5cMqGc91D9ViK3qfbhuPEEiFRggj5Sx5hSh4veLRpump,2026-02-16T07:54:58Z,7aYtXvmZ9HdHSFcAgJjE3EUnFMD9eNztU8ZdHjWsSZZN,3.7326753474e-10,0.37,,,,NONE,0,0,NONE
J8fnBKxEh2bgrLziVzn72WcCkgsSJwW7P62gn3Nopump,2026-02-16T07:51:48Z,DN2KNBZsRGSs6kcfxrSyR7Ri9eVmB6bCtx3nAvC8ueBw,5.8813715634e-07,588.14,,,,net_00938,1,2,LOW
J8fnBKxEh2bgrLziVzn72WcCkgsSJwW7P62gn3Nopump,2026-02-16T07:51:48Z,DN2KNBZsRGSs6kcfxrSyR7Ri9eVmB6bCtx3nAvC8ueBw,5.8813715634e-07,588.14,,,,net_01064,1,5,LOW
9ZbpTmYLnQXsYk3MJWRnmr8Sfr4cArY5Ymwu7F6hpump,2026-02-16T07:48:58Z,EFyHFaZiY4vu83T9p2KxVxUGt7GzyqevZxmNqS8jamsv,5.2543138922e-10,0.53,,,,NONE,0,0,NONE
5jBTtBmmnWQLXSeLVRdXZWGSv6As7Z8hDR4vxK8kpump,2026-02-16T07:48:24Z,HhNyAxGFZiF2ygxebTBYKj5DnVPghvfqp37NKZyVB6Zy,1.6839597974e-10,0.17,,,,NONE,0,0,NONE
FgcgMT9789b4gty9tWgTyZQk1YjobnkWUaDVswSwpump,2026-02-16T07:47:26Z,2y818eGm4tFsMqne6vg1CmjP5nsiu4q4PpTMr9FMjnTi,6.7959817084e-09,6.80,,,,NONE,0,0,NONE
FKPvoUKtnWwPi73SGLQrAux9DeP9RD8eGqrzcwynpump,2026-02-16T07:40:57Z,GcPLWZt37NuxML8qBCUqsQsboHBizzz8XP71mqZAuAPM,2.6856701496e-10,0.27,,,,NONE,0,0,NONE
CJ64txDYR1bjusnh888eMD31Pd9okiQ5x62dD3KSpump,2026-02-16T06:43:29Z,BbWHrSdn5xM9PdK182ALrE7fQrcRKx79HAwmuPo3SdaC,2.5653330078e-07,256.53,,,,NONE,0,0,NONE
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00033,1,2,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00050,1,2,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00147,1,2,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00166,1,3,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00513,1,2,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00524,1,2,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00558,1,3,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00599,1,2,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00631,1,3,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00673,1,2,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00688,1,3,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00696,1,2,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00744,1,4,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00750,1,6,MEDIUM
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00752,1,6,MEDIUM
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00862,1,2,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00971,1,2,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_00981,1,2,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_01062,1,2,LOW
4jdjBUaJCMDes5UYpLUNYCAhEELaHF8yhrtDdFiNbUbe,2026-02-16T06:22:39Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,5.5061238515e-08,55.06,,,,net_01069,1,4,LOW
7BB1fQS4iJFxCA44YvGbyrGSswsyjMeM3umBQ2dfpump,2026-02-16T06:12:51Z,FX71TmTwqoigjHpAcEMVciSvxJ2tm51GZomCBdy8JE8n,1.9146317242e-10,0.19,,,,NONE,0,0,NONE
2r43zYsj2PKRqirZhT1hxCY4REtQmG64RtpeF7Awpump,2026-02-16T06:04:36Z,9nXdu1Rsuemzoqgg8rvqPJAtRMoQDjXzxicKes1rsn23,3.1272175315e-10,0.31,,,,NONE,0,0,NONE
5Ten9jHmfmUA7VeRStwVKfycFRRm8yu94c4rXmgppump,2026-02-16T06:03:36Z,8iGng9Bp6KzcXT81Jz4YXFxSwHjsfvp1tryFbTdsgefw,1.4934976311e-09,1.49,,,,NONE,0,0,NONE
8TWr6Z4UZjWSLcboQRTxKSRgrCWkMWwk2DKQZ6Qepump,2026-02-16T05:52:41Z,FHAeLLMhzYWZ66CBrwQprp7ZhEQuxR6wCiBUWyY1meS9,6.2245999302e-08,62.25,,,,NONE,0,0,NONE
AN8rN5PhRXHFLBLsGzVqbhTFfCA3ooa8oUcacsKTpump,2026-02-16T05:38:03Z,HjQjWKyv6gR9RiRE1a6rfBhKiaEMe5LvBz97qmdEJBbu,7.2919832241e-09,7.29,,,,net_00533,1,4,LOW
AN8rN5PhRXHFLBLsGzVqbhTFfCA3ooa8oUcacsKTpump,2026-02-16T05:38:03Z,HjQjWKyv6gR9RiRE1a6rfBhKiaEMe5LvBz97qmdEJBbu,7.2919832241e-09,7.29,,,,net_00932,1,2,LOW
AN8rN5PhRXHFLBLsGzVqbhTFfCA3ooa8oUcacsKTpump,2026-02-16T05:38:03Z,HjQjWKyv6gR9RiRE1a6rfBhKiaEMe5LvBz97qmdEJBbu,7.2919832241e-09,7.29,,,,net_01069,1,4,LOW
8nSxemSzLokmkT4cJ6JbWy8raU76kVZz1avjfgo9pump,2026-02-16T05:35:01Z,DHmyueLGKqG7Cg9m4PNq6PZjJcmQEWRLSsQLYXMqJ2FW,1.6271119995e-08,16.27,,,,NONE,0,0,NONE
9EDQwyaEmUc2FYNX1JvraR4YS6cxrfsonr11eiwZpump,2026-02-16T05:33:46Z,HxPnofSjtcXzB74NGQA1xpFZRZkcDKbDAYcvoX9J7sRh,6.8239142618e-09,6.82,,,,NONE,0,0,NONE
HhP4Hq6ijB52v5oERFERkHnG6maCa5eaRzEoBaPhvQC6,2026-02-16T05:05:56Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,4.9607868387e-08,49.61,,,,net_00028,38,11,MEDIUM
HhP4Hq6ijB52v5oERFERkHnG6maCa5eaRzEoBaPhvQC6,2026-02-16T05:05:56Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,4.9607868387e-08,49.61,,,,net_00116,1,2,LOW
HhP4Hq6ijB52v5oERFERkHnG6maCa5eaRzEoBaPhvQC6,2026-02-16T05:05:56Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,4.9607868387e-08,49.61,,,,net_00343,1,2,LOW
HhP4Hq6ijB52v5oERFERkHnG6maCa5eaRzEoBaPhvQC6,2026-02-16T05:05:56Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,4.9607868387e-08,49.61,,,,net_00357,1,2,LOW
HhP4Hq6ijB52v5oERFERkHnG6maCa5eaRzEoBaPhvQC6,2026-02-16T05:05:56Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,4.9607868387e-08,49.61,,,,net_00361,1,2,LOW
HhP4Hq6ijB52v5oERFERkHnG6maCa5eaRzEoBaPhvQC6,2026-02-16T05:05:56Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,4.9607868387e-08,49.61,,,,net_00470,1,2,LOW
HhP4Hq6ijB52v5oERFERkHnG6maCa5eaRzEoBaPhvQC6,2026-02-16T05:05:56Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,4.9607868387e-08,49.61,,,,net_00477,1,2,LOW
HhP4Hq6ijB52v5oERFERkHnG6maCa5eaRzEoBaPhvQC6,2026-02-16T05:05:56Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,4.9607868387e-08,49.61,,,,net_00641,1,2,LOW
HhP4Hq6ijB52v5oERFERkHnG6maCa5eaRzEoBaPhvQC6,2026-02-16T05:05:56Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,4.9607868387e-08,49.61,,,,net_00894,1,2,LOW
HhP4Hq6ijB52v5oERFERkHnG6maCa5eaRzEoBaPhvQC6,2026-02-16T05:05:56Z,9Zu8AigeXgFAajBTni2VWw6Wmz7XxDqHmY5nQwdCWAyY,4.9607868387e-08,49.61,,,,net_00955,1,2,LOW
3A12w2h2SzND3Cx3XJTXc59HfEej97i7AsbRbhiDpump,2026-02-16T04:57:46Z,HjQjWKyv6gR9RiRE1a6rfBhKiaEMe5LvBz97qmdEJBbu,3.0073215650e-08,30.07,,,,net_00533,1,4,LOW
3A12w2h2SzND3Cx3XJTXc59HfEej97i7AsbRbhiDpump,2026-02-16T04:57:46Z,HjQjWKyv6gR9RiRE1a6rfBhKiaEMe5LvBz97qmdEJBbu,3.0073215650e-08,30.07,,,,net_00932,1,2,LOW
3A12w2h2SzND3Cx3XJTXc59HfEej97i7AsbRbhiDpump,2026-02-16T04:57:46Z,HjQjWKyv6gR9RiRE1a6rfBhKiaEMe5LvBz97qmdEJBbu,3.0073215650e-08,30.07,,,,net_01069,1,4,LOW
3vgJGbBDaBtLkca2cyfCRusFsqYoGC8mhTMaUaxhpump,2026-02-16T04:40:30Z,HyYNVYmnFmi87NsQqWzLJhUTPBKQUfgfhdbBa554nMFF,9.6742437654e-07,967.42,,,,net_00335,1,3,LOW
3vgJGbBDaBtLkca2cyfCRusFsqYoGC8mhTMaUaxhpump,2026-02-16T04:40:30Z,HyYNVYmnFmi87NsQqWzLJhUTPBKQUfgfhdbBa554nMFF,9.6742437654e-07,967.42,,,,net_00403,1,2,LOW
3vgJGbBDaBtLkca2cyfCRusFsqYoGC8mhTMaUaxhpump,2026-02-16T04:40:30Z,HyYNVYmnFmi87NsQqWzLJhUTPBKQUfgfhdbBa554nMFF,9.6742437654e-07,967.42,,,,net_00679,1,7,MEDIUM
3vgJGbBDaBtLkca2cyfCRusFsqYoGC8mhTMaUaxhpump,2026-02-16T04:40:30Z,HyYNVYmnFmi87NsQqWzLJhUTPBKQUfgfhdbBa554nMFF,9.6742437654e-07,967.42,,,,net_00806,1,2,LOW
3vgJGbBDaBtLkca2cyfCRusFsqYoGC8mhTMaUaxhpump,2026-02-16T04:40:30Z,HyYNVYmnFmi87NsQqWzLJhUTPBKQUfgfhdbBa554nMFF,9.6742437654e-07,967.42,,,,net_00972,1,2,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00033,1,2,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00050,1,2,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00147,1,2,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00166,1,3,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00513,1,2,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00524,1,2,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00558,1,3,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00599,1,2,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00631,1,3,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00673,1,2,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00688,1,3,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00696,1,2,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00744,1,4,LOW
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00750,1,6,MEDIUM
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00752,1,6,MEDIUM
CvVncVMrKpMJ4m5h3nLr84k6n7STmsQMYuJUJpioQNgS,2026-02-16T04:35:35Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,2.6079645991e-08,26.08,,,,net_00862,1,2,LOW
